Date,Price,Weekday,Diff,DiffPct
9/9/2014,471.5576,3,-0.5903,-0.001250244
9/10/2014,477.5273,4,5.9697,0.012659535
9/11/2014,476.3349,5,-1.1924,-0.00249703
9/12/2014,473.8254,6,-2.5095,-0.005268352
9/13/2014,477.0861,7,3.2607,0.006881649
9/14/2014,474.715,1,-2.3711,-0.004969962
9/15/2014,471.3586,2,-3.3564,-0.007070347
9/16/2014,463.7388,3,-7.6198,-0.016165611
9/17/2014,454.9143,4,-8.8245,-0.019029031
9/18/2014,421.4594,5,-33.4549,-0.073541104
9/19/2014,391.9439,6,-29.5155,-0.070031657
9/20/2014,406.8248,7,14.8809,0.037966913
9/21/2014,396.567,1,-10.2578,-0.025214294
9/22/2014,398.8854,2,2.3184,0.005846175
9/23/2014,435.3779,3,36.4925,0.091486176
9/24/2014,422.2984,4,-13.0795,-0.030041718
9/25/2014,408.7985,5,-13.4999,-0.03196768
9/26/2014,401.9203,6,-6.8782,-0.016825404
9/27/2014,398.3571,7,-3.5632,-0.008865439
9/28/2014,376.1983,1,-22.1588,-0.055625468
9/29/2014,374.7344,2,-1.4639,-0.003891299
9/30/2014,386.2687,3,11.5343,0.030779934
10/1/2014,381.3324,4,-4.9363,-0.012779446
10/2/2014,371.9859,5,-9.3465,-0.024510112
10/3/2014,356.5566,6,-15.4293,-0.041478185
10/4/2014,325.4921,7,-31.0645,-0.087123615
10/5/2014,319.6406,1,-5.8515,-0.017977395
10/6/2014,328.4594,2,8.8188,0.027589737
